order_id,order_date,customer_id,store_id,product_id,quantity,unit_price,discount,cost
ID-2023-01609,2023-01-29,CUST-105,ST-002,PRD-027,2.0,3243000.0,0.05,2125000.0
ID-2023-00126,2023-01-30,CUST-108,ST-004,PRD-016,1.0,865000.0,0.05,656000.0
ID-2023-00126,2023-01-30,CUST-108,ST-004,PRD-016,1.0,865000.0,0.05,656000.0
ID-2023-00580,2023-01-30,CUST-143,ST-003,PRD-001,1.0,137000.0,0.1,94000.0
ID-2023-00580,2023-01-30,CUST-143,ST-003,PRD-014,1.0,1306000.0,0.05,998000.0
ID-2023-01433,2023-01-30,CUST-046,ST-004,PRD-025,1.0,753000.0,0.05,491000.0
ID-2023-00924,2023-01-31,CUST-015,ST-001,PRD-004,1.0,4831000.0,0.05,3276000.0
ID-2023-01722,2023-01-31,CUST-093,ST-003,PRD-008,1.0,1149000.0,0.0,798000.0
ID-2023-01722,2023-01-31,CUST-093,ST-003,PRD-009,1.0,926000.0,0.05,615000.0
ID-2023-01722,2023-01-31,CUST-093,ST-003,PRD-026,1.0,137000.0,0.05,102000.0
ID-2023-00248,2023-02-01,CUST-061,ST-002,PRD-019,1.0,963000.0,0.1,716000.0
ID-2023-00494,2023-02-01,CUST-065,ST-002,PRD-001,3.0,525000.0,0.05,400000.0
ID-2023-00777,2023-02-01,CUST-016,ST-001,PRD-018,3.0,881000.0,0.1,652000.0
ID-2023-00551,2023-02-02,CUST-101,ST-005,PRD-023,1.0,399000.0,0.0,293000.0
ID-2023-00644,2023-02-02,CUST-139,ST-001,PRD-005,1.0,3095000.0,0.05,2280000.0
ID-2023-00433,2023-02-03,CUST-143,ST-001,PRD-004,2.0,3588000.0,0.0,2359000.0
ID-2023-00725,2023-02-03,CUST-132,ST-003,PRD-023,,1407000.0,0.1,1061000.0
ID-2023-01171,2023-02-04,CUST-020,ST-001,PRD-007,2.0,3248000.0,0.05,2505000.0
ID-2023-00390,2023-02-06,CUST-086,ST-001,PRD-012,1.0,1664000.0,0.05,1166000.0
ID-2023-01273,2023-02-06,CUST-046,ST-002,PRD-016,3.0,4784000.0,0.0,3617000.0
ID-2023-01273,2023-02-06,CUST-046,ST-002,PRD-001,1.0,4197000.0,0.0,2997000.0
ID-2023-01580,2023-02-06,CUST-136,ST-004,PRD-001,1.0,4428000.0,0.0,3016000.0
ID-2023-01580,2023-02-06,CUST-136,ST-004,PRD-011,1.0,456000.0,0.1,335000.0
ID-2023-00416,2023-02-07,CUST-063,ST-001,PRD-015,3.0,4275000.0,0.0,3286000.0
ID-2023-01542,2023-02-07,CUST-144,ST-001,PRD-007,1.0,4347000.0,0.1,2974000.0
ID-2023-01542,2023-02-07,CUST-144,ST-001,PRD-023,1.0,143000.0,0.05,106000.0
ID-2023-01131,2023-02-08,CUST-012,ST-001,PRD-018,1.0,1598000.0,0.1,1233000.0
ID-2023-01265,2023-02-08,CUST-120,ST-002,PRD-007,-1.0,2149000.0,0.1,1516000.0
ID-2023-00094,2023-02-09,CUST-024,ST-001,PRD-001,1.0,0.0,0.1,0.0
ID-2023-00118,2023-02-09,CUST-082,ST-001,PRD-013,3.0,4668000.0,0.1,3484000.0
ID-2023-01535,2023-02-09,CUST-024,ST-001,PRD-009,1.0,832000.0,0.0,646000.0
ID-2023-01122,2023-02-10,CUST-047,ST-002,PRD-010,1.0,2529000.0,0.1,1864000.0
ID-2023-01122,2023-02-10,CUST-047,ST-002,PRD-012,1.0,4587000.0,0.0,3575000.0
ID-2023-01340,2023-02-10,CUST-004,ST-001,PRD-018,1.0,211000.0,0.1,161000.0
ID-2023-01340,2023-02-10,CUST-004,ST-001,PRD-009,1.0,1991000.0,0.05,1463000.0
ID-2023-00894,2023-02-12,CUST-071,ST-003,PRD-022,2.0,3490000.0,0.0,2323000.0
ID-2023-01346,2023-02-14,CUST-104,ST-001,PRD-026,2.0,4811000.0,0.1,3388000.0
ID-2023-01346,2023-02-14,CUST-104,ST-001,PRD-023,2.0,3556000.0,0.0,2457000.0
ID-2023-01346,2023-02-14,CUST-104,ST-001,PRD-015,1.0,3992000.0,0.1,2725000.0
ID-2023-01346,2023-02-14,CUST-104,ST-001,PRD-019,1.0,1690000.0,0.05,1151000.0
ID-2023-01481,2023-02-14,CUST-143,ST-001,PRD-009,1.0,2105000.0,0.05,1536000.0
ID-2023-01481,2023-02-14,CUST-143,ST-001,PRD-001,2.0,731000.0,0.1,526000.0
ID-2023-01481,2023-02-14,CUST-143,ST-001,PRD-004,2.0,424000.0,0.1,286000.0
ID-2023-00709,2023-02-15,CUST-109,ST-002,PRD-008,2.0,4087000.0,0.0,2723000.0
ID-2023-00980,2023-02-15,CUST-119,ST-004,PRD-021,1.0,1451000.0,0.0,1065000.0
ID-2023-01719,2023-02-15,CUST-065,ST-001,PRD-016,1.0,4449000.0,0.0,3339000.0
ID-2023-01719,2023-02-15,CUST-065,ST-001,PRD-008,2.0,807000.0,0.0,573000.0
ID-2023-00195,2023-02-16,CUST-077,ST-004,PRD-025,1.0,3171000.0,0.05,2073000.0
ID-2023-00195,2023-02-16,CUST-077,ST-004,PRD-023,1.0,1792000.0,0.05,1205000.0
ID-2023-00195,2023-02-16,CUST-077,ST-004,PRD-016,1.0,4803000.0,0.0,3654000.0
ID-2023-01329,2023-02-16,CUST-128,ST-003,PRD-003,-1.0,402000.0,0.0,275000.0
ID-2023-01329,2023-02-16,CUST-128,ST-003,PRD-016,1.0,3027000.0,0.05,2201000.0
ID-2023-01329,2023-02-16,CUST-128,ST-003,PRD-002,1.0,1569000.0,0.05,1071000.0
ID-2023-01353,2023-02-17,CUST-113,ST-001,PRD-012,1.0,2889000.0,0.1,2005000.0
ID-2023-01353,2023-02-17,CUST-113,ST-001,PRD-003,1.0,1080000.0,0.1,783000.0
ID-2023-00772,2023-02-18,CUST-101,ST-003,PRD-011,2.0,3856000.0,0.05,2582000.0
ID-2023-00790,2023-02-18,CUST-040,ST-001,PRD-025,1.0,,0.05,450000.0
ID-2023-00932,2023-02-18,CUST-103,ST-001,PRD-012,2.0,957000.0,0.05,703000.0
ID-2023-00357,2023-02-20,CUST-144,ST-001,PRD-010,1.0,2521000.0,0.05,1842000.0
ID-2023-00625,2023-02-21,CUST-006,ST-001,PRD-016,1.0,3921000.0,0.0,2670000.0
ID-2023-00759,2023-02-21,CUST-046,ST-002,PRD-015,3.0,4429000.0,0.05,3291000.0
ID-2023-00759,2023-02-21,CUST-046,ST-002,PRD-018,1.0,1339000.0,0.0,960000.0
ID-2023-00759,2023-02-21,CUST-046,ST-002,PRD-026,1.0,4453000.0,0.0,3174000.0
ID-2023-01434,2023-02-21,CUST-149,ST-003,PRD-015,1.0,1608000.0,0.05,1223000.0
ID-2023-00327,2023-02-22,CUST-097,ST-002,PRD-026,2.0,2331000.0,0.0,1727000.0
ID-2023-01113,2023-02-22,CUST-076,ST-001,PRD-024,1.0,2058000.0,0.0,1450000.0
ID-2023-01541,2023-02-23,CUST-040,ST-002,PRD-020,2.0,3082000.0,0.0,2066000.0
ID-2023-00426,2023-02-24,CUST-026,ST-002,PRD-025,1.0,1933000.0,0.1,1324000.0
ID-2023-00247,2023-02-25,CUST-069,ST-004,PRD-027,1.0,3876000.0,0.05,2652000.0
ID-2023-00247,2023-02-25,CUST-069,ST-004,PRD-016,3.0,3073000.0,0.0,2045000.0
ID-2023-00247,2023-02-25,CUST-069,ST-004,PRD-005,1.0,2464000.0,0.05,1827000.0
ID-2023-00247,2023-02-25,CUST-069,ST-004,PRD-015,2.0,3342000.0,0.05,2275000.0
ID-2023-01692,2023-02-26,CUST-106,ST-001,PRD-018,2.0,4429000.0,0.05,3051000.0
ID-2023-01692,2023-02-26,CUST-106,ST-001,PRD-004,1.0,4506000.0,0.05,3451000.0
ID-2023-01692,2023-02-26,CUST-106,ST-001,PRD-025,1.0,695000.0,0.1,507000.0
ID-2023-00814,2023-02-28,CUST-103,ST-001,PRD-011,1.0,1785000.0,0.1,1335000.0
ID-2023-01554,2023-02-28,CUST-022,ST-002,PRD-013,1.0,3055000.0,0.05,2193000.0
ID-2023-00136,2023-03-01,CUST-124,ST-003,PRD-003,3.0,3982000.0,0.05,2938000.0
ID-2023-00136,2023-03-01,CUST-124,ST-003,PRD-001,1.0,3806000.0,0.0,2514000.0
ID-2023-00856,2023-03-02,CUST-079,ST-004,PRD-018,1.0,3414000.0,0.0,2337000.0
ID-2023-01085,2023-03-02,CUST-101,ST-003,PRD-015,1.0,4311000.0,0.1,2859000.0
ID-2023-01085,2023-03-02,CUST-101,ST-003,PRD-013,1.0,850000.0,0.05,605000.0
ID-2023-01002,2023-03-03,CUST-028,ST-001,PRD-002,1.0,4903000.0,0.1,3540000.0
ID-2023-00249,2023-03-04,CUST-100,ST-003,PRD-026,1.0,956000.0,0.1,744000.0
ID-2023-00698,2023-03-05,CUST-075,ST-001,PRD-007,1.0,200000.0,0.0,152000.0
ID-2023-00698,2023-03-05,CUST-075,ST-001,PRD-022,1.0,2247000.0,0.1,1696000.0
ID-2023-00967,2023-03-06,CUST-028,ST-003,PRD-011,1.0,3731000.0,0.05,2534000.0
ID-2023-00967,2023-03-06,CUST-028,ST-003,PRD-007,1.0,2664000.0,0.1,1965000.0
ID-2023-01264,2023-03-06,CUST-145,ST-001,PRD-027,1.0,2031000.0,0.0,1542000.0
ID-2023-01264,2023-03-06,CUST-145,ST-001,PRD-024,1.0,4513000.0,0.0,3362000.0
ID-2023-01264,2023-03-06,CUST-145,ST-001,PRD-003,1.0,911000.0,0.1,656000.0
ID-2023-00848,2023-03-07,CUST-009,ST-001,PRD-019,1.0,1219000.0,0.1,894000.0
ID-2023-00848,2023-03-07,CUST-009,ST-001,PRD-020,1.0,3805000.0,0.05,2605000.0
ID-2023-00050,2023-03-08,CUST-125,ST-002,PRD-016,1.0,4873000.0,0.0,3180000.0
ID-2023-01084,2023-03-09,CUST-007,ST-002,PRD-006,3.0,1470000.0,0.0,1068000.0
ID-2023-01283,2023-03-09,CUST-044,ST-004,PRD-016,1.0,844000.0,0.1,569000.0
ID-2023-00260,2023-03-10,CUST-073,ST-002,PRD-012,1.0,2464000.0,0.1,1632000.0
ID-2023-00260,2023-03-10,CUST-073,ST-002,PRD-006,1.0,3142000.0,0.0,2336000.0
ID-2023-01132,2023-03-10,CUST-032,ST-001,PRD-013,1.0,4139000.0,0.05,3154000.0
ID-2023-01132,2023-03-10,CUST-032,ST-001,PRD-008,1.0,2695000.0,0.1,2009000.0
ID-2023-01679,2023-03-10,CUST-047,ST-001,PRD-007,3.0,1625000.0,0.0,1107000.0
ID-2023-00801,2023-03-13,CUST-143,ST-001,PRD-017,1.0,3373000.0,0.1,2616000.0
ID-2023-00801,2023-03-13,CUST-143,ST-001,PRD-008,1.0,2951000.0,0.1,2278000.0
ID-2023-00801,2023-03-13,CUST-143,ST-001,PRD-011,1.0,0.0,0.0,0.0
ID-2023-00801,2023-03-13,CUST-143,ST-001,PRD-021,1.0,1473000.0,0.0,1127000.0
ID-2023-01194,2023-03-13,CUST-045,ST-003,PRD-012,1.0,3898000.0,0.05,2689000.0
ID-2023-00102,2023-03-14,CUST-147,ST-001,PRD-015,1.0,4762000.0,0.05,3614000.0
ID-2023-00102,2023-03-14,CUST-147,ST-001,PRD-021,1.0,1488000.0,0.1,1119000.0
ID-2023-00585,2023-03-14,CUST-061,ST-003,PRD-019,2.0,3633000.0,0.1,2692000.0
ID-2023-01335,2023-03-14,CUST-003,ST-002,PRD-016,2.0,1408000.0,0.0,1018000.0
ID-2023-01335,2023-03-14,CUST-003,ST-002,PRD-020,1.0,3925000.0,0.1,2597000.0
ID-2023-01503,2023-03-14,CUST-019,ST-001,PRD-001,1.0,1933000.0,0.1,1282000.0
ID-2023-00864,2023-03-15,CUST-022,ST-001,PRD-005,2.0,0.0,0.05,0.0
ID-2023-00958,2023-03-15,CUST-026,ST-001,PRD-024,1.0,2603000.0,0.1,1805000.0
ID-2023-01181,2023-03-15,CUST-142,ST-003,PRD-021,1.0,4514000.0,0.05,3135000.0
ID-2023-01662,2023-03-16,CUST-035,ST-001,PRD-021,2.0,263000.0,0.0,173000.0
ID-2023-01662,2023-03-16,CUST-035,ST-001,PRD-020,1.0,3054000.0,0.05,2287000.0
ID-2023-01662,2023-03-16,CUST-035,ST-001,PRD-013,-1.0,4109000.0,0.0,3127000.0
ID-2023-00774,2023-03-17,CUST-068,ST-001,PRD-013,1.0,519000.0,0.05,357000.0
ID-2023-00497,2023-03-18,CUST-030,ST-002,PRD-020,1.0,667000.0,0.0,468000.0
ID-2023-01000,2023-03-18,CUST-103,ST-001,PRD-027,1.0,3985000.0,0.0,2591000.0
ID-2023-01000,2023-03-18,CUST-103,ST-001,PRD-019,1.0,2994000.0,0.05,2267000.0
ID-2023-01168,2023-03-18,CUST-122,ST-004,PRD-004,1.0,1544000.0,0.1,1176000.0
ID-2023-01412,2023-03-18,CUST-113,ST-002,PRD-021,1.0,613000.0,0.1,444000.0
ID-2023-01263,2023-03-19,CUST-038,ST-003,PRD-007,,1277000.0,0.0,883000.0
ID-2023-00601,2023-03-20,CUST-099,ST-002,PRD-003,2.0,929000.0,0.0,689000.0
ID-2023-00601,2023-03-20,CUST-099,ST-002,PRD-017,1.0,2019000.0,0.1,1332000.0
ID-2023-00601,2023-03-20,CUST-099,ST-002,PRD-008,1.0,,0.1,450000.0
ID-2023-00914,2023-03-23,CUST-065,ST-001,PRD-021,1.0,3949000.0,0.0,2734000.0
ID-2023-01544,2023-03-23,CUST-108,ST-002,PRD-009,1.0,0.0,0.05,0.0
ID-2023-01544,2023-03-23,CUST-108,ST-002,PRD-003,1.0,3931000.0,0.1,2919000.0
ID-2023-01544,2023-03-23,CUST-108,ST-002,PRD-004,2.0,3872000.0,0.0,2780000.0
ID-2023-00237,2023-03-24,CUST-093,ST-001,PRD-027,1.0,2517000.0,0.05,1649000.0
ID-2023-01075,2023-03-24,CUST-007,ST-003,PRD-024,2.0,0.0,0.1,0.0
ID-2023-01075,2023-03-24,CUST-007,ST-003,PRD-001,1.0,3919000.0,0.0,2740000.0
ID-2023-01075,2023-03-24,CUST-007,ST-003,PRD-007,1.0,305000.0,0.05,217000.0
ID-2023-01687,2023-03-25,CUST-056,ST-002,PRD-020,3.0,859000.0,0.0,589000.0
ID-2023-01558,2023-03-27,CUST-134,ST-003,PRD-018,1.0,2091000.0,0.05,1616000.0
ID-2023-01558,2023-03-27,CUST-134,ST-003,PRD-012,1.0,553000.0,0.05,402000.0
ID-2023-01558,2023-03-27,CUST-134,ST-003,PRD-007,1.0,,0.05,450000.0
ID-2023-01558,2023-03-27,CUST-134,ST-003,PRD-007,1.0,,0.05,450000.0
ID-2023-00056,2023-03-28,CUST-109,ST-003,PRD-001,2.0,3934000.0,0.0,2674000.0
ID-2023-00056,2023-03-28,CUST-109,ST-003,PRD-019,1.0,695000.0,0.05,507000.0
ID-2023-00056,2023-03-28,CUST-109,ST-003,PRD-013,3.0,2443000.0,0.05,1872000.0
ID-2023-00056,2023-03-28,CUST-109,ST-003,PRD-013,3.0,2443000.0,0.05,1872000.0
ID-2023-00694,2023-03-28,CUST-062,ST-001,PRD-015,2.0,2886000.0,0.0,2020000.0
ID-2023-00694,2023-03-28,CUST-062,ST-001,PRD-008,1.0,4710000.0,0.0,3569000.0
ID-2023-00020,2023-03-30,CUST-072,ST-003,PRD-018,1.0,4480000.0,0.05,3371000.0
ID-2023-00997,2023-03-31,CUST-136,ST-001,PRD-012,,395000.0,0.0,287000.0
ID-2023-00997,2023-03-31,CUST-136,ST-001,PRD-002,1.0,669000.0,0.05,513000.0
ID-2023-00460,2023-04-01,CUST-150,ST-002,PRD-027,1.0,3789000.0,0.0,2787000.0
ID-2023-00460,2023-04-01,CUST-150,ST-002,PRD-026,1.0,355000.0,0.05,245000.0
ID-2023-00460,2023-04-01,CUST-150,ST-002,PRD-020,3.0,2005000.0,0.0,1404000.0
ID-2023-00713,2023-04-01,CUST-016,ST-004,PRD-019,1.0,3275000.0,0.05,2134000.0
ID-2023-00713,2023-04-01,CUST-016,ST-004,PRD-015,1.0,1578000.0,0.0,1163000.0
ID-2023-00713,2023-04-01,CUST-016,ST-004,PRD-024,1.0,2584000.0,0.05,1957000.0
ID-2023-00606,2023-04-02,CUST-033,ST-004,PRD-007,2.0,1424000.0,0.0,1026000.0
ID-2023-00949,2023-04-02,CUST-030,ST-003,PRD-008,1.0,3515000.0,0.05,2678000.0
ID-2023-00949,2023-04-02,CUST-030,ST-003,PRD-020,1.0,4070000.0,0.1,2795000.0
ID-2023-01337,2023-04-02,CUST-081,ST-004,PRD-010,2.0,3339000.0,0.0,2306000.0
ID-2023-00812,2023-04-04,CUST-096,ST-001,PRD-026,3.0,,0.0,450000.0
ID-2023-00876,2023-04-04,CUST-038,ST-001,PRD-021,1.0,4416000.0,0.1,2890000.0
ID-2023-00391,2023-04-05,CUST-077,ST-001,PRD-024,3.0,3642000.0,0.0,2694000.0
ID-2023-00391,2023-04-05,CUST-077,ST-001,PRD-017,2.0,2776000.0,0.0,2002000.0
ID-2023-00933,2023-04-05,CUST-101,ST-001,PRD-011,1.0,862000.0,0.05,575000.0
ID-2023-00933,2023-04-05,CUST-101,ST-001,PRD-018,1.0,1394000.0,0.05,929000.0
ID-2023-00933,2023-04-05,CUST-101,ST-001,PRD-001,1.0,1717000.0,0.05,1157000.0
ID-2023-00315,2023-04-06,CUST-066,ST-003,PRD-016,1.0,1755000.0,0.1,1325000.0
ID-2023-00315,2023-04-06,CUST-066,ST-003,PRD-012,3.0,2698000.0,0.0,1802000.0
ID-2023-00457,2023-04-06,CUST-101,ST-001,PRD-021,1.0,3693000.0,0.0,2608000.0
ID-2023-00878,2023-04-07,CUST-077,ST-003,PRD-005,1.0,3564000.0,0.05,2466000.0
ID-2023-00878,2023-04-07,CUST-077,ST-003,PRD-027,1.0,4844000.0,0.05,3652000.0
ID-2023-00878,2023-04-07,CUST-077,ST-003,PRD-007,1.0,4864000.0,0.0,3350000.0
ID-2023-00878,2023-04-07,CUST-077,ST-003,PRD-017,1.0,2102000.0,0.0,1591000.0
ID-2023-01711,2023-04-07,CUST-098,ST-001,PRD-012,3.0,4372000.0,0.1,3323000.0
ID-2023-01711,2023-04-07,CUST-098,ST-001,PRD-006,1.0,839000.0,0.05,653000.0
ID-2023-01092,2023-04-08,CUST-071,ST-003,PRD-018,1.0,1881000.0,0.0,1246000.0
ID-2023-01092,2023-04-08,CUST-071,ST-003,PRD-026,1.0,2014000.0,0.0,1524000.0
ID-2023-01092,2023-04-08,CUST-071,ST-003,PRD-026,1.0,2014000.0,0.0,1524000.0
ID-2023-01369,2023-04-08,CUST-080,ST-001,PRD-001,1.0,533000.0,0.0,409000.0
ID-2023-01369,2023-04-08,CUST-080,ST-001,PRD-020,2.0,2348000.0,0.05,1560000.0
ID-2023-01369,2023-04-08,CUST-080,ST-001,PRD-004,1.0,2022000.0,0.05,1350000.0
ID-2023-00004,2023-04-09,CUST-037,ST-003,PRD-009,1.0,3574000.0,0.05,2580000.0
ID-2023-00004,2023-04-09,CUST-037,ST-003,PRD-022,2.0,4349000.0,0.05,3343000.0
ID-2023-00004,2023-04-09,CUST-037,ST-003,PRD-004,,3177000.0,0.05,2145000.0
ID-2023-01029,2023-04-09,CUST-075,ST-001,PRD-004,1.0,0.0,0.0,0.0
ID-2023-01029,2023-04-09,CUST-075,ST-001,PRD-011,1.0,3911000.0,0.0,2880000.0
ID-2023-01029,2023-04-09,CUST-075,ST-001,PRD-017,3.0,864000.0,0.0,595000.0
ID-2023-00268,2023-04-11,CUST-112,ST-001,PRD-002,2.0,2034000.0,0.1,1452000.0
ID-2023-00268,2023-04-11,CUST-112,ST-001,PRD-019,2.0,2218000.0,0.0,1638000.0
ID-2023-00268,2023-04-11,CUST-112,ST-001,PRD-018,1.0,694000.0,0.05,461000.0
ID-2023-00268,2023-04-11,CUST-112,ST-001,PRD-019,2.0,2218000.0,0.0,1638000.0
ID-2023-00750,2023-04-11,CUST-055,ST-004,PRD-021,1.0,4019000.0,0.0,3125000.0
ID-2023-01120,2023-04-11,CUST-009,ST-001,PRD-017,1.0,4802000.0,0.1,3320000.0
ID-2023-01421,2023-04-11,CUST-121,ST-003,PRD-009,1.0,3812000.0,0.05,2514000.0
ID-2023-01421,2023-04-11,CUST-121,ST-003,PRD-016,3.0,1510000.0,0.0,1034000.0
ID-2023-00079,2023-04-14,CUST-019,ST-001,PRD-003,1.0,559000.0,0.05,418000.0
ID-2023-00336,2023-04-14,CUST-127,ST-002,PRD-025,1.0,4657000.0,0.1,3235000.0
ID-2023-00336,2023-04-14,CUST-127,ST-002,PRD-003,1.0,926000.0,0.1,606000.0
ID-2023-00336,2023-04-14,CUST-127,ST-002,PRD-021,1.0,3071000.0,0.05,2176000.0
ID-2023-00336,2023-04-14,CUST-127,ST-002,PRD-006,3.0,1899000.0,0.0,1458000.0
ID-2023-00013,2023-04-15,CUST-129,ST-001,PRD-008,1.0,4276000.0,0.0,3086000.0
ID-2023-00749,2023-04-16,CUST-014,ST-004,PRD-016,1.0,1404000.0,0.1,993000.0
ID-2023-00749,2023-04-16,CUST-014,ST-004,PRD-027,1.0,2989000.0,0.1,2177000.0
